site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
HAKA 14NOV18 2014.8802 56979 1819 2   93.6    459  0.231555   2504056  0.784238  1832  0.687424  0.0000 0.001363 0.001322 0.006049  0.005467 -0.330086  0.039653  22.6344567573 -266.3955326157  1832.68742
HAKA 14NOV19 2014.8830 56980 1819 3   93.6    459  0.230746   2504056  0.786803  1832  0.699610  0.0000 0.001380 0.001308 0.006032  0.005494 -0.336458  0.021990  22.6344567804 -266.3955326236  1832.69961
HAKA 14NOV20 2014.8857 56981 1819 4   93.6    459  0.232288   2504056  0.784930  1832  0.689437  0.0000 0.001326 0.001285 0.005735  0.037037 -0.300498  0.005564  22.6344567635 -266.3955326086  1832.68944
HAKA 14NOV21 2014.8884 56982 1819 5   93.6    459  0.232705   2504056  0.784239  1832  0.691093  0.0000 0.001447 0.001336 0.006056  0.045545 -0.286181  0.008231  22.6344567573 -266.3955326046  1832.69109
HAKA 14NOV22 2014.8912 56983 1819 6   93.6    459  0.231895   2504056  0.785761  1832  0.681038  0.0000 0.001522 0.001373 0.005975  0.034526 -0.225799  0.012610  22.6344567710 -266.3955326124  1832.68104
HAKA 14NOV23 2014.8939 56984 1820 0   93.6    459  0.231124   2504056  0.784179  1832  0.690346  0.0000 0.001453 0.001364 0.005804  0.048700 -0.214805  0.057412  22.6344567567 -266.3955326199  1832.69035
HAKA 14NOV24 2014.8966 56985 1820 1   93.6    459  0.233037   2504056  0.785299  1832  0.679127  0.0000 0.001416 0.001370 0.005796  0.035620 -0.234183  0.069892  22.6344567668 -266.3955326013  1832.67913
HAKA 14NOV25 2014.8994 56986 1820 2   93.6    459  0.231235   2504056  0.784033  1832  0.694660  0.0000 0.001409 0.001332 0.005643  0.013094 -0.219419  0.042270  22.6344567554 -266.3955326189  1832.69466
HAKA 14NOV26 2014.9021 56987 1820 3   93.6    459  0.234895   2504056  0.785339  1832  0.681600  0.0000 0.001313 0.001288 0.005541 -0.007000 -0.267876  0.031397  22.6344567672 -266.3955325832  1832.68160
HAKA 14NOV27 2014.9049 56988 1820 4   93.6    459  0.231352   2504056  0.782153  1832  0.689758  0.0000 0.001402 0.001363 0.005861  0.030334 -0.299290  0.002610  22.6344567384 -266.3955326177  1832.68976
HAKA 14NOV28 2014.9076 56989 1820 5   93.6    459  0.232028   2504056  0.784898  1832  0.694837  0.0000 0.001456 0.001403 0.005948  0.047426 -0.279279 -0.007118  22.6344567632 -266.3955326111  1832.69484
HAKA 14NOV29 2014.9103 56990 1820 6   93.6    459  0.231977   2504056  0.784584  1832  0.691011  0.0000 0.001430 0.001401 0.005940  0.039237 -0.279967 -0.015055  22.6344567604 -266.3955326116  1832.69101
HAKA 14NOV30 2014.9131 56991 1821 0   93.6    459  0.232656   2504056  0.785618  1832  0.698578  0.0000 0.001404 0.001376 0.005749  0.035287 -0.269765  0.002677  22.6344567697 -266.3955326050  1832.69858
HAKA 14DEC01 2014.9158 56992 1821 1   93.6    459  0.232030   2504056  0.785857  1832  0.696113  0.0000 0.001442 0.001390 0.005721  0.032151 -0.250453  0.002418  22.6344567719 -266.3955326111  1832.69611
HAKA 14DEC02 2014.9185 56993 1821 2   93.6    459  0.231167   2504056  0.785793  1832  0.698326  0.0000 0.001348 0.001316 0.005711  0.008278 -0.301295  0.050651  22.6344567713 -266.3955326195  1832.69833
HAKA 14DEC03 2014.9213 56994 1821 3   93.6    459  0.233593   2504056  0.788106  1832  0.694566  0.0000 0.001418 0.001463 0.006167  0.039674 -0.236865  0.149843  22.6344567922 -266.3955325959  1832.69457
HAKA 14DEC04 2014.9240 56995 1821 4   93.6    459  0.230686   2504056  0.785924  1832  0.690340  0.0000 0.001356 0.001331 0.005758  0.018235 -0.297036  0.038625  22.6344567725 -266.3955326242  1832.69034
HAKA 14DEC05 2014.9268 56996 1821 5   93.6    459  0.229452   2504056  0.786763  1832  0.694799  0.0000 0.001337 0.001320 0.005530 -0.020109 -0.247489  0.066463  22.6344567801 -266.3955326362  1832.69480
HAKA 14DEC06 2014.9295 56997 1821 6   93.6    459  0.231200   2504056  0.784607  1832  0.690685  0.0000 0.001326 0.001303 0.005551  0.007916 -0.274934  0.036623  22.6344567606 -266.3955326192  1832.69068
HAKA 14DEC07 2014.9322 56998 1822 0   93.6    459  0.231599   2504056  0.784504  1832  0.687825  0.0000 0.001315 0.001302 0.005502 -0.013678 -0.267179  0.064926  22.6344567597 -266.3955326153  1832.68783
HAKA 14DEC08 2014.9350 56999 1822 1   93.6    459  0.232083   2504056  0.786471  1832  0.699203  0.0000 0.001348 0.001332 0.005678  0.003712 -0.280381  0.066768  22.6344567774 -266.3955326106  1832.69920
HAKA 14DEC09 2014.9377 57000 1822 2   93.6    459  0.232544   2504056  0.785439  1832  0.692282  0.0000 0.001344 0.001329 0.005644  0.010769 -0.261882  0.049473  22.6344567681 -266.3955326061  1832.69228
HAKA 14DEC10 2014.9405 57001 1822 3   93.6    459  0.231247   2504056  0.786955  1832  0.698353  0.0000 0.001317 0.001311 0.005478 -0.011516 -0.237726  0.059382  22.6344567818 -266.3955326187  1832.69835
HAKA 14DEC11 2014.9432 57002 1822 4   93.6    459  0.234751   2504056  0.784968  1832  0.696058  0.0000 0.001320 0.001300 0.005477 -0.000653 -0.256734  0.041598  22.6344567639 -266.3955325847  1832.69606
HAKA 14DEC12 2014.9459 57003 1822 5   93.6    459  0.235033   2504056  0.784773  1832  0.694987  0.0000 0.001344 0.001368 0.005696 -0.017103 -0.267670  0.106351  22.6344567621 -266.3955325819  1832.69499
HAKA 14DEC13 2014.9487 57004 1822 6   93.6    459  0.234803   2504056  0.785371  1832  0.684319  0.0000 0.001348 0.001319 0.005602  0.024131 -0.250463  0.045712  22.6344567675 -266.3955325841  1832.68432
HAKA 14DEC14 2014.9514 57005 1823 0   93.6    459  0.233996   2504056  0.786516  1832  0.690273  0.0000 0.001361 0.001328 0.005604  0.000317 -0.221204  0.036747  22.6344567778 -266.3955325920  1832.69027
HAKA 14DEC15 2014.9541 57006 1823 1   93.6    459  0.233660   2504056  0.785644  1832  0.690203  0.0000 0.001325 0.001316 0.005525 -0.006659 -0.221476  0.017060  22.6344567700 -266.3955325953  1832.69020
HAKA 14DEC16 2014.9569 57007 1823 2   93.6    459  0.233515   2504056  0.787198  1832  0.691038  0.0000 0.001377 0.001409 0.006020  0.027026 -0.199146  0.074177  22.6344567840 -266.3955325967  1832.69104
HAKA 14DEC17 2014.9596 57008 1823 3   93.6    459  0.234595   2504056  0.786280  1832  0.689010  0.0000 0.001365 0.001387 0.005995  0.023884 -0.245925  0.081719  22.6344567757 -266.3955325862  1832.68901
HAKA 14DEC18 2014.9624 57009 1823 4   93.6    459  0.236189   2504056  0.785501  1832  0.680561  0.0000 0.001324 0.001300 0.005525  0.010443 -0.261410  0.039010  22.6344567687 -266.3955325707  1832.68056
HAKA 14DEC19 2014.9651 57010 1823 5   93.6    459  0.234482   2504056  0.784552  1832  0.691033  0.0000 0.001339 0.001307 0.005562  0.015654 -0.241967  0.017730  22.6344567601 -266.3955325873  1832.69103
HAKA 14DEC20 2014.9678 57011 1823 6   93.6    459  0.233516   2504056  0.785677  1832  0.691137  0.0000 0.001329 0.001312 0.005549 -0.006236 -0.223816  0.036936  22.6344567703 -266.3955325967  1832.69114
HAKA 14DEC21 2014.9706 57012 1824 0   93.6    459  0.233916   2504056  0.785449  1832  0.692265  0.0000 0.001340 0.001321 0.005654  0.017301 -0.251476  0.000088  22.6344567682 -266.3955325928  1832.69226
HAKA 14DEC22 2014.9733 57013 1824 1   93.6    459  0.236454   2504056  0.785557  1832  0.695170  0.0000 0.001312 0.001317 0.005544  0.002124 -0.222072  0.044328  22.6344567692 -266.3955325681  1832.69517
HAKA 14DEC23 2014.9760 57014 1824 2   93.6    459  0.234281   2504056  0.784977  1832  0.695180  0.0000 0.001313 0.001309 0.005485  0.012000 -0.222336  0.031495  22.6344567639 -266.3955325892  1832.69518
HAKA 14DEC24 2014.9788 57015 1824 3   93.6    459  0.236948   2504056  0.786305  1832  0.693882  0.0000 0.001345 0.001331 0.005653  0.013831 -0.228559 -0.004802  22.6344567759 -266.3955325633  1832.69388
HAKA 14DEC25 2014.9815 57016 1824 4   93.6    459  0.235824   2504056  0.784914  1832  0.694709  0.0000 0.001351 0.001349 0.005684  0.007527 -0.209004  0.024515  22.6344567634 -266.3955325742  1832.69471
HAKA 14DEC26 2014.9843 57017 1824 5   93.6    459  0.236128   2504056  0.783952  1832  0.694990  0.0000 0.001323 0.001336 0.005628  0.014446 -0.210787  0.040118  22.6344567547 -266.3955325713  1832.69499
HAKA 14DEC27 2014.9870 57018 1824 6   93.6    459  0.233395   2504056  0.788576  1832  0.700291  0.0000 0.001308 0.001328 0.005586  0.007944 -0.207783  0.032782  22.6344567964 -266.3955325978  1832.70029
HAKA 14DEC28 2014.9897 57019 1825 0   93.6    459  0.237307   2504056  0.786697  1832  0.698885  0.0000 0.001327 0.001336 0.005656 -0.011725 -0.203396  0.047375  22.6344567795 -266.3955325598  1832.69889
HAKA 14DEC29 2014.9925 57020 1825 1   93.6    459  0.233355   2504056  0.783746  1832  0.689679  0.0000 0.001345 0.001344 0.005791 -0.023390 -0.188024  0.006938  22.6344567528 -266.3955325982  1832.68968
HAKA 14DEC30 2014.9952 57021 1825 2   93.6    459  0.235235   2504056  0.787003  1832  0.697043  0.0000 0.001342 0.001351 0.005743 -0.021044 -0.147973  0.021035  22.6344567822 -266.3955325799  1832.69704
HAKA 14DEC31 2014.9979 57022 1825 3   93.6    459  0.235505   2504056  0.785319  1832  0.695905  0.0000 0.001346 0.001337 0.005855  0.009715 -0.194654 -0.016753  22.6344567670 -266.3955325773  1832.69591
HAKA 15JAN01 2015.0007 57023 1825 4   93.6    459  0.235392   2504056  0.784152  1832  0.690820  0.0000 0.001326 0.001332 0.005594  0.020662 -0.171472  0.004584  22.6344567565 -266.3955325784  1832.69082
HAKA 15JAN02 2015.0034 57024 1825 5   93.6    459  0.234031   2504056  0.786159  1832  0.697873  0.0000 0.001313 0.001314 0.005677  0.013854 -0.197917 -0.000698  22.6344567746 -266.3955325917  1832.69787
HAKA 15JAN03 2015.0062 57025 1825 6   93.6    459  0.232137   2504056  0.785040  1832  0.694114  0.0000 0.001343 0.001331 0.005789  0.031847 -0.207100 -0.008583  22.6344567645 -266.3955326101  1832.69411
HAKA 15JAN04 2015.0089 57026 1826 0   93.6    459  0.239388   2504056  0.788475  1832  0.685357  0.0000 0.001502 0.001428 0.006680  0.001768 -0.276940 -0.014861  22.6344567955 -266.3955325395  1832.68536
HAKA 15JAN05 2015.0116 57027 1826 1   93.6    459  0.234488   2504056  0.785109  1832  0.703659  0.0000 0.001486 0.001453 0.006172  0.025413 -0.196607  0.021956  22.6344567651 -266.3955325872  1832.70366
HAKA 15JAN06 2015.0144 57028 1826 2   93.6    459  0.234557   2504056  0.787398  1832  0.695414  0.0000 0.001483 0.001429 0.006194  0.044967 -0.258674 -0.054334  22.6344567858 -266.3955325865  1832.69541
HAKA 15JAN07 2015.0171 57029 1826 3   93.6    459  0.237976   2504056  0.786351  1832  0.693429  0.0000 0.001455 0.001439 0.006155  0.031117 -0.227406  0.030102  22.6344567763 -266.3955325533  1832.69343
HAKA 15JAN08 2015.0198 57030 1826 4   93.6    459  0.233492   2504056  0.786816  1832  0.704013  0.0000 0.001364 0.001356 0.005936  0.056128 -0.200698 -0.017573  22.6344567806 -266.3955325969  1832.70401
HAKA 15JAN09 2015.0226 57031 1826 5   93.6    459  0.235659   2504056  0.788413  1832  0.706045  0.0000 0.001478 0.001408 0.006201 -0.001207 -0.170806 -0.029129  22.6344567950 -266.3955325758  1832.70604
HAKA 15JAN10 2015.0253 57032 1826 6   93.6    459  0.234981   2504056  0.784947  1832  0.692916  0.0000 0.001358 0.001426 0.005992 -0.006793 -0.173602  0.003449  22.6344567637 -266.3955325824  1832.69292
HAKA 15JAN11 2015.0281 57033 1827 0   93.6    459  0.236719   2504056  0.787400  1832  0.694585  0.0000 0.001412 0.001468 0.006213 -0.021131 -0.184400  0.020427  22.6344567858 -266.3955325655  1832.69459
HAKA 15JAN12 2015.0308 57034 1827 1   93.6    459  0.237701   2504056  0.783951  1832  0.689853  0.0000 0.001339 0.001343 0.005912  0.014877 -0.180568  0.015392  22.6344567547 -266.3955325560  1832.68985
HAKA 15JAN13 2015.0335 57035 1827 2   93.6    459  0.234987   2504056  0.789966  1832  0.701264  0.0000 0.001362 0.001329 0.006051  0.029517 -0.209093 -0.047184  22.6344568090 -266.3955325823  1832.70126
HAKA 15JAN14 2015.0363 57036 1827 3   93.6    459  0.236038   2504056  0.787284  1832  0.688632  0.0000 0.001336 0.001314 0.005776  0.014455 -0.173852 -0.014335  22.6344567848 -266.3955325721  1832.68863
HAKA 15JAN15 2015.0390 57037 1827 4   93.6    459  0.234538   2504056  0.785880  1832  0.683698  0.0000 0.001335 0.001346 0.005842  0.006335 -0.164027  0.037189  22.6344567721 -266.3955325867  1832.68370
HAKA 15JAN16 2015.0418 57038 1827 5   93.6    459  0.236537   2504056  0.787400  1832  0.701260  0.0000 0.001473 0.001464 0.006345  0.003799 -0.207037  0.032579  22.6344567858 -266.3955325673  1832.70126
HAKA 15JAN17 2015.0445 57039 1827 6   93.6    459  0.236418   2504056  0.787229  1832  0.706838  0.0000 0.001525 0.001454 0.006453  0.027758 -0.209967 -0.012761  22.6344567843 -266.3955325684  1832.70684
HAKA 15JAN18 2015.0472 57040 1828 0   93.6    459  0.232836   2504056  0.786788  1832  0.700514  0.0000 0.001365 0.001355 0.006067  0.009593 -0.162986  0.003356  22.6344567803 -266.3955326033  1832.70051
HAKA 15JAN19 2015.0500 57041 1828 1   93.6    459  0.235570   2504056  0.787367  1832  0.693907  0.0000 0.001410 0.001350 0.006317  0.048257 -0.181475 -0.063755  22.6344567855 -266.3955325767  1832.69391
HAKA 15JAN20 2015.0527 57042 1828 2   93.6    459  0.234178   2504056  0.789285  1832  0.696017  0.0000 0.001382 0.001355 0.006202  0.010544 -0.173694  0.033153  22.6344568028 -266.3955325902  1832.69602
HAKA 15JAN21 2015.0554 57043 1828 3   93.6    459  0.238101   2504056  0.787361  1832  0.680357  0.0000 0.001356 0.001337 0.005922  0.016561 -0.164581  0.004961  22.6344567855 -266.3955325521  1832.68036
HAKA 15JAN22 2015.0582 57044 1828 4   93.6    459  0.234929   2504056  0.786624  1832  0.696862  0.0000 0.001405 0.001349 0.005976 -0.004028 -0.149200  0.009405  22.6344567788 -266.3955325829  1832.69686
HAKA 15JAN23 2015.0609 57045 1828 5   93.6    459  0.236189   2504056  0.786913  1832  0.700380  0.0000 0.001468 0.001432 0.006249  0.044197 -0.199057 -0.005553  22.6344567814 -266.3955325707  1832.70038
HAKA 15JAN24 2015.0637 57046 1828 6   93.6    459  0.235709   2504056  0.790641  1832  0.698953  0.0000 0.001479 0.001433 0.006454  0.037691 -0.242923 -0.013389  22.6344568151 -266.3955325753  1832.69895
HAKA 15JAN25 2015.0664 57047 1829 0   93.6    459  0.233879   2504056  0.789991  1832  0.693830  0.0000 0.001350 0.001327 0.005851  0.029550 -0.166571  0.004485  22.6344568092 -266.3955325931  1832.69383
HAKA 15JAN26 2015.0691 57048 1829 1   93.6    459  0.233319   2504056  0.790819  1832  0.704076  0.0000 0.001363 0.001355 0.006015  0.032162 -0.152136  0.011580  22.6344568167 -266.3955325986  1832.70408
HAKA 15JAN27 2015.0719 57049 1829 2   93.6    459  0.234440   2504056  0.789732  1832  0.699930  0.0000 0.001465 0.001437 0.006108  0.037239 -0.181247  0.036668  22.6344568069 -266.3955325877  1832.69993
HAKA 15JAN28 2015.0746 57050 1829 3   93.6    459  0.235568   2504056  0.787968  1832  0.699464  0.0000 0.001481 0.001454 0.006379  0.046045 -0.245897  0.031883  22.6344567910 -266.3955325767  1832.69946
HAKA 15JAN29 2015.0773 57051 1829 4   93.6    459  0.237038   2504056  0.788763  1832  0.697397  0.0000 0.001489 0.001418 0.006337  0.050432 -0.251523 -0.016187  22.6344567981 -266.3955325624  1832.69740
HAKA 15JAN30 2015.0801 57052 1829 5   93.6    459  0.237484   2504056  0.790662  1832  0.694496  0.0000 0.001490 0.001432 0.006338  0.054257 -0.237339 -0.021437  22.6344568153 -266.3955325581  1832.69450
HAKA 15JAN31 2015.0828 57053 1829 6   93.6    459  0.236777   2504056  0.787718  1832  0.684880  0.0000 0.001373 0.001324 0.005990  0.016139 -0.199220 -0.004400  22.6344567887 -266.3955325649  1832.68488
HAKA 15FEB01 2015.0856 57054 1830 0   93.6    459  0.238663   2504056  0.787616  1832  0.690894  0.0000 0.001387 0.001328 0.005903  0.003483 -0.171470  0.012484  22.6344567878 -266.3955325466  1832.69089
HAKA 15FEB02 2015.0883 57055 1830 1   93.6    459  0.235029   2504056  0.787714  1832  0.695461  0.0000 0.001469 0.001436 0.006183  0.060094 -0.220870  0.007727  22.6344567887 -266.3955325819  1832.69546
HAKA 15FEB03 2015.0910 57056 1830 2   93.6    459  0.233330   2504056  0.790998  1832  0.699579  0.0000 0.001584 0.001487 0.006764  0.031172 -0.271808  0.001823  22.6344568183 -266.3955325985  1832.69958
HAKA 15FEB04 2015.0938 57057 1830 3   93.6    459  0.237691   2504056  0.789013  1832  0.693215  0.0000 0.001390 0.001311 0.006002  0.042799 -0.208458 -0.030721  22.6344568004 -266.3955325561  1832.69322
HAKA 15FEB05 2015.0965 57058 1830 4   93.6    459  0.236555   2504056  0.789198  1832  0.701154  0.0000 0.001591 0.001559 0.006998  0.165878 -0.297127 -0.114943  22.6344568021 -266.3955325671  1832.70115
HAKA 15FEB06 2015.0992 57059 1830 5   93.6    459  0.238824   2504056  0.788493  1832  0.702346  0.0000 0.001672 0.001592 0.006830  0.118672 -0.215560 -0.019046  22.6344567957 -266.3955325450  1832.70235
HAKA 15FEB07 2015.1020 57060 1830 6   93.6    459  0.238317   2504056  0.789992  1832  0.705221  0.0000 0.001608 0.001525 0.007102  0.105469 -0.216175  0.028639  22.6344568092 -266.3955325500  1832.70522
HAKA 15FEB08 2015.1047 57061 1831 0   93.6    459  0.239126   2504056  0.788675  1832  0.702577  0.0000 0.001568 0.001428 0.006541  0.084997 -0.189881 -0.036413  22.6344567973 -266.3955325421  1832.70258
HAKA 15FEB09 2015.1075 57062 1831 1   93.6    459  0.236834   2504056  0.790071  1832  0.702582  0.0000 0.001725 0.001580 0.007006  0.074592 -0.124394  0.001047  22.6344568099 -266.3955325644  1832.70258
HAKA 15FEB10 2015.1102 57063 1831 2   93.6    459  0.239091   2504056  0.788978  1832  0.701436  0.0000 0.001611 0.001524 0.006880  0.128462 -0.190259 -0.006062  22.6344568001 -266.3955325424  1832.70144
HAKA 15FEB11 2015.1129 57064 1831 3   93.6    459  0.239391   2504056  0.788505  1832  0.692080  0.0000 0.001698 0.001664 0.007235  0.109807 -0.260404  0.015938  22.6344567958 -266.3955325395  1832.69208
HAKA 15FEB12 2015.1157 57065 1831 4   93.6    459  0.239119   2504056  0.791153  1832  0.705359  0.0000 0.001552 0.001467 0.006566  0.115049 -0.201063  0.004266  22.6344568197 -266.3955325422  1832.70536
HAKA 15FEB13 2015.1184 57066 1831 5   93.6    459  0.240432   2504056  0.791449  1832  0.694688  0.0000 0.001674 0.001626 0.007007  0.151322 -0.223235 -0.010293  22.6344568224 -266.3955325294  1832.69469
HAKA 15FEB14 2015.1211 57067 1831 6   93.6    459  0.241007   2504056  0.791000  1832  0.694232  0.0000 0.001806 0.001583 0.007376  0.080681 -0.189031  0.012951  22.6344568183 -266.3955325238  1832.69423
HAKA 15FEB15 2015.1239 57068 1832 0   93.6    459  0.240807   2504056  0.790109  1832  0.703157  0.0000 0.001772 0.001501 0.006847  0.051592 -0.149830 -0.034053  22.6344568103 -266.3955325257  1832.70316
HAKA 15FEB16 2015.1266 57069 1832 1   93.6    459  0.236895   2504056  0.790348  1832  0.693929  0.0000 0.001754 0.001555 0.006915  0.135520 -0.184101  0.055821  22.6344568124 -266.3955325638  1832.69393
HAKA 15FEB17 2015.1294 57070 1832 2   93.6    459  0.235181   2504056  0.789394  1832  0.704054  0.0000 0.001638 0.001500 0.006950  0.119388 -0.277442 -0.007926  22.6344568038 -266.3955325805  1832.70405
HAKA 15FEB18 2015.1321 57071 1832 3   93.6    459  0.239499   2504056  0.789040  1832  0.709661  0.0000 0.001580 0.001472 0.006592  0.104215 -0.221395 -0.051562  22.6344568006 -266.3955325385  1832.70966
HAKA 15FEB19 2015.1348 57072 1832 4   93.6    459  0.238453   2504056  0.793901  1832  0.711461  0.0000 0.001720 0.001543 0.007547  0.067343 -0.289923 -0.022012  22.6344568445 -266.3955325486  1832.71146
HAKA 15FEB20 2015.1376 57073 1832 5   93.6    459  0.237972   2504056  0.788763  1832  0.684163  0.0000 0.001533 0.001441 0.006454  0.067562 -0.188347 -0.021242  22.6344567981 -266.3955325533  1832.68416
HAKA 15FEB21 2015.1403 57074 1832 6   93.6    459  0.239477   2504056  0.790968  1832  0.703901  0.0000 0.001616 0.001493 0.006847  0.071955 -0.178242 -0.067859  22.6344568180 -266.3955325387  1832.70390
HAKA 15FEB22 2015.1431 57075 1833 0   93.6    459  0.239450   2504056  0.789745  1832  0.705098  0.0000 0.001784 0.001603 0.007350  0.025536 -0.142981 -0.076646  22.6344568070 -266.3955325389  1832.70510
HAKA 15FEB23 2015.1458 57076 1833 1   93.6    459  0.237452   2504056  0.790352  1832  0.695817  0.0000 0.001584 0.001526 0.006862  0.075535 -0.188841 -0.035817  22.6344568125 -266.3955325584  1832.69582
HAKA 15FEB24 2015.1485 57077 1833 2   93.6    459  0.235227   2504056  0.792749  1832  0.693473  0.0000 0.001601 0.001521 0.006687  0.044273 -0.135438 -0.073111  22.6344568341 -266.3955325800  1832.69347
HAKA 15FEB25 2015.1513 57078 1833 3   93.6    459  0.241572   2504056  0.792254  1832  0.697058  0.0000 0.001630 0.001570 0.006916  0.016103 -0.109535 -0.045492  22.6344568297 -266.3955325183  1832.69706
HAKA 15FEB26 2015.1540 57079 1833 4   93.6    459  0.239830   2504056  0.792131  1832  0.696570  0.0000 0.001611 0.001473 0.006684  0.092481 -0.155422 -0.079560  22.6344568285 -266.3955325352  1832.69657
HAKA 15FEB27 2015.1567 57080 1833 5   93.6    459  0.237920   2504056  0.791706  1832  0.691142  0.0000 0.001701 0.001643 0.007241  0.069680 -0.161419 -0.027252  22.6344568247 -266.3955325538  1832.69114
HAKA 15FEB28 2015.1595 57081 1833 6   93.6    459  0.239872   2504056  0.791570  1832  0.697694  0.0000 0.001621 0.001617 0.007134  0.089827 -0.164885 -0.013440  22.6344568235 -266.3955325348  1832.69769
HAKA 15MAR01 2015.1622 57082 1834 0   93.6    459  0.240654   2504056  0.792640  1832  0.708918  0.0000 0.001616 0.001661 0.007347  0.152549 -0.181730 -0.020032  22.6344568331 -266.3955325272  1832.70892
HAKA 15MAR02 2015.1650 57083 1834 1   93.6    459  0.240636   2504056  0.790013  1832  0.698936  0.0000 0.001563 0.001603 0.007060  0.113512 -0.194435 -0.045190  22.6344568094 -266.3955325274  1832.69894
HAKA 15MAR03 2015.1677 57084 1834 2   93.6    459  0.241445   2504056  0.791566  1832  0.698891  0.0000 0.001587 0.001613 0.007335  0.088237 -0.117413 -0.125555  22.6344568234 -266.3955325195  1832.69889
HAKA 15MAR04 2015.1704 57085 1834 3   93.6    459  0.238829   2504056  0.789591  1832  0.718874  0.0000 0.001617 0.001647 0.007504  0.098966 -0.168675 -0.090104  22.6344568056 -266.3955325450  1832.71887
HAKA 15MAR05 2015.1732 57086 1834 4   93.6    459  0.241564   2504056  0.793795  1832  0.708998  0.0000 0.001711 0.001781 0.007662  0.132188 -0.170815 -0.129714  22.6344568436 -266.3955325184  1832.70900
HAKA 15MAR06 2015.1759 57087 1834 5   93.6    459  0.238699   2504056  0.791737  1832  0.700169  0.0000 0.001660 0.001752 0.007263  0.172498 -0.166506 -0.117096  22.6344568250 -266.3955325462  1832.70017
HAKA 15MAR07 2015.1786 57088 1834 6   93.6    459  0.241653   2504056  0.794352  1832  0.684111  0.0000 0.001577 0.001562 0.007180  0.137038 -0.203138 -0.048475  22.6344568486 -266.3955325175  1832.68411
HAKA 15MAR08 2015.1814 57089 1835 0   93.6    459  0.242284   2504056  0.791576  1832  0.697735  0.0000 0.001654 0.001686 0.007453  0.073432 -0.109093 -0.159489  22.6344568235 -266.3955325114  1832.69774
HAKA 15MAR09 2015.1841 57090 1835 1   93.6    459  0.238423   2504056  0.793303  1832  0.694317  0.0000 0.001594 0.001589 0.007328  0.144733 -0.189373 -0.105403  22.6344568391 -266.3955325489  1832.69432
HAKA 15MAR10 2015.1869 57091 1835 2   93.6    459  0.240779   2504056  0.791972  1832  0.706129  0.0000 0.001482 0.001454 0.006696  0.081810 -0.161485 -0.056951  22.6344568271 -266.3955325260  1832.70613
HAKA 15MAR11 2015.1896 57092 1835 3   93.6    459  0.238577   2504056  0.793692  1832  0.694787  0.0000 0.001573 0.001564 0.007184  0.108798 -0.204650 -0.034675  22.6344568426 -266.3955325474  1832.69479
HAKA 15MAR12 2015.1923 57093 1835 4   93.6    459  0.239431   2504056  0.792587  1832  0.699371  0.0000 0.001536 0.001620 0.007239  0.112041 -0.168121 -0.046141  22.6344568327 -266.3955325391  1832.69937
HAKA 15MAR13 2015.1951 57094 1835 5   93.6    459  0.237145   2504056  0.791680  1832  0.696887  0.0000 0.001641 0.001617 0.007368  0.085749 -0.165543 -0.018787  22.6344568245 -266.3955325614  1832.69689
HAKA 15MAR14 2015.1978 57095 1835 6   93.6    459  0.238052   2504056  0.791937  1832  0.691060  0.0000 0.001537 0.001566 0.007178  0.128032 -0.212683 -0.091482  22.6344568268 -266.3955325525  1832.69106
HAKA 15MAR15 2015.2005 57096 1836 0   93.6    459  0.236400   2504056  0.790107  1832  0.696282  0.0000 0.001506 0.001580 0.006974  0.106043 -0.176002 -0.081399  22.6344568103 -266.3955325686  1832.69628
HAKA 15MAR16 2015.2033 57097 1836 1   93.6    459  0.240028   2504056  0.794038  1832  0.692744  0.0000 0.001514 0.001565 0.006985  0.090455 -0.166973 -0.089399  22.6344568458 -266.3955325333  1832.69274
HAKA 15MAR17 2015.2060 57098 1836 2   93.6    459  0.237576   2504056  0.798536  1832  0.702003  0.0000 0.001644 0.001654 0.007408  0.054963 -0.077136 -0.092065  22.6344568864 -266.3955325572  1832.70200
HAKA 15MAR18 2015.2088 57099 1836 3   93.6    459  0.240414   2504056  0.795030  1832  0.711270  0.0000 0.001573 0.001699 0.007661  0.127311 -0.235916 -0.079428  22.6344568547 -266.3955325296  1832.71127
HAKA 15MAR19 2015.2115 57100 1836 4   93.6    459  0.237468   2504056  0.790665  1832  0.712912  0.0000 0.001538 0.001659 0.007280  0.104739 -0.183172 -0.053110  22.6344568153 -266.3955325582  1832.71291
HAKA 15MAR20 2015.2142 57101 1836 5   93.6    459  0.242043   2504056  0.793718  1832  0.698793  0.0000 0.001601 0.001757 0.007546  0.179272 -0.215678 -0.126696  22.6344568429 -266.3955325137  1832.69879
HAKA 15MAR21 2015.2170 57102 1836 6   93.6    459  0.238412   2504056  0.795425  1832  0.715056  0.0000 0.001535 0.001511 0.006737  0.067863 -0.177200 -0.015326  22.6344568583 -266.3955325490  1832.71506
HAKA 15MAR22 2015.2197 57103 1837 0   93.6    459  0.242351   2504056  0.793983  1832  0.703158  0.0000 0.001545 0.001619 0.006847  0.122390 -0.158988 -0.050537  22.6344568453 -266.3955325107  1832.70316
